fecha_hora,tramites_online,cpu_usage,ram_usage,storage_usage,input_bytes,output_bytes
2025-06-28 03:00,32,42.32,16.82,407.58,30146560,14355005
2025-06-28 03:30,37,51.22,4.79,696.9,28972154,16305356
2025-06-28 04:00,19,41.77,7.3,317.07,52711915,17689477
2025-06-28 04:30,13,20.73,10.86,409.84,6658457,24295505
2025-06-28 05:00,28,53.34,3.17,514.15,12656312,15204352
2025-06-28 05:30,13,59.88,8.69,365.01,36784046,48999956
2025-06-28 06:00,20,55.8,14.43,511.07,1048576,1048576
2025-06-28 06:30,43,30.54,13.79,238.84,30974935,22355640
2025-06-28 07:00,11,31.13,1.0,840.17,13558087,26518487
2025-06-28 07:30,5,26.9,10.34,413.5,1048576,21191720
2025-06-28 08:00,36,61.77,9.53,512.3,10548674,32033996
2025-06-28 08:30,40,52.06,11.7,335.44,38304481,1048576
2025-06-28 09:00,94,54.49,11.43,829.8,11628707,9688842
2025-06-28 09:30,93,74.13,14.55,488.14,3974103,11408506
2025-06-28 10:00,84,32.34,12.7,798.37,31593594,44973424
2025-06-28 10:30,99,81.48,6.24,720.87,17364418,62337843
2025-06-28 11:00,39,31.78,5.74,380.63,59590574,1048576
2025-06-28 11:30,70,53.88,2.92,746.38,1048576,26182942
2025-06-28 12:00,48,55.47,1.07,463.25,31782338,28290580
2025-06-28 12:30,41,27.04,4.88,204.33,17332961,40076574
2025-06-28 13:00,44,28.05,9.25,395.65,23184015,34749808
2025-06-28 13:30,23,44.03,1.0,1000.0,27808235,8032092
2025-06-28 14:00,70,48.68,5.24,592.04,59810775,19566428
2025-06-28 14:30,119,73.14,17.56,328.57,32652656,44281364
2025-06-28 15:00,99,49.16,14.72,570.7,48328867,2726297
2025-06-28 15:30,49,55.01,13.26,603.92,21296578,4162846
2025-06-28 16:00,62,59.28,1.27,424.35,26130513,31677480
2025-06-28 16:30,114,40.87,7.58,629.86,18507366,10863247
2025-06-28 17:00,15,59.1,1.0,613.77,1048576,19021168
2025-06-28 17:30,47,21.28,10.75,655.28,26340229,37769707
2025-06-28 18:00,14,20.95,14.56,386.69,18245222,14323548
2025-06-28 18:30,51,58.08,3.12,348.77,38377881,1048576
2025-06-28 19:00,44,41.35,1.29,563.77,33260830,33659289
2025-06-28 19:30,5,86.97,1.17,588.73,30513561,19199426
2025-06-28 20:00,24,73.82,7.96,779.64,37297848,27420262
2025-06-28 20:30,10,25.9,11.74,667.24,1048576,14973665
2025-06-28 21:00,22,74.68,4.51,312.47,20877148,40600862
2025-06-28 21:30,12,26.26,11.15,733.53,27955036,15676211
2025-06-28 22:00,44,12.31,5.37,801.92,40464547,22460497
2025-06-28 22:30,33,13.39,3.59,378.71,13662945,1048576
2025-06-28 23:00,13,71.89,1.0,372.91,9185525,24211619
2025-06-28 23:30,38,29.0,11.14,915.48,16043212,18381537
2025-06-29 00:00,12,57.63,9.86,739.71,41146122,13704888
2025-06-29 00:30,32,65.48,1.0,581.75,23624417,11345592
2025-06-29 01:00,23,60.23,8.91,485.71,1048576,29622272
2025-06-29 01:30,33,32.08,15.08,107.8,3355443,23834132
2025-06-29 02:00,40,89.15,18.47,304.32,11670650,30534533
2025-06-29 02:30,15,39.44,11.11,675.69,32726056,21558722
2025-06-29 03:00,19,20.76,1.0,732.98,37392220,26413629
2025-06-29 03:30,5,55.34,11.6,528.96,20667432,42677043
2025-06-29 04:00,45,59.5,10.36,507.34,53351546,12509511
2025-06-29 04:30,19,66.96,12.27,756.82,26067599,16462643
2025-06-29 05:00,42,80.05,6.49,794.92,12845056,32453427
2025-06-29 05:30,16,72.97,8.54,483.94,9877585,32327598
2025-06-29 06:00,31,67.0,6.36,833.62,23163043,22575841
2025-06-29 06:30,9,85.64,14.23,673.89,28395438,30681333
2025-06-29 07:00,33,48.28,1.75,408.99,1048576,39803944
2025-06-29 07:30,23,33.69,1.0,733.84,49975132,7948206
2025-06-29 08:00,35,23.2,3.01,276.57,1048576,22470983
2025-06-29 08:30,60,73.22,13.66,697.46,54043607,18675138
2025-06-29 09:00,67,44.44,3.95,688.78,16577986,39300628
2025-06-29 09:30,61,43.15,12.97,322.01,12446597,9038725
2025-06-29 10:00,106,25.46,6.86,830.23,36962304,23561502
2025-06-29 10:30,87,64.26,7.72,500.44,9688842,22020096
2025-06-29 11:00,69,31.75,8.39,495.0,5966397,24641536
2025-06-29 11:30,88,61.2,13.63,586.18,1048576,10821304
2025-06-29 12:00,47,33.71,3.91,256.99,51285852,1048576
2025-06-29 12:30,17,70.56,1.0,679.47,1048576,43840962
2025-06-29 13:00,26,33.25,4.9,142.36,1048576,21317550
2025-06-29 13:30,30,40.42,5.24,679.92,1048576,18077450
2025-06-29 14:00,69,78.33,29.03,605.46,4456448,31132221
2025-06-29 14:30,63,77.25,9.61,433.52,12436111,37245419
2025-06-29 15:00,71,33.0,7.91,399.45,25763512,5138022
2025-06-29 15:30,67,63.56,1.0,563.64,24620564,19356712
2025-06-29 16:00,95,46.12,12.78,243.76,25249710,28751953
2025-06-29 16:30,96,53.86,3.91,632.2,21149777,12499025
2025-06-29 17:00,50,37.06,10.73,590.32,9741271,30807162
2025-06-29 17:30,13,74.23,13.95,337.45,30188503,12436111
2025-06-29 18:00,35,39.15,13.07,362.14,44386222,8755609
2025-06-29 18:30,10,39.38,1.2,779.24,9206497,43473960
2025-06-29 19:00,48,50.62,3.96,450.54,38975569,1048576
2025-06-29 19:30,54,49.1,13.15,675.65,39636172,22020096
2025-06-29 20:00,48,55.53,8.3,472.2,19744686,1048576
2025-06-29 20:30,25,26.9,17.84,379.7,16955473,29811015
2025-06-29 21:00,42,41.32,16.01,478.31,32023511,38723911
2025-06-29 21:30,32,22.0,1.0,676.01,42708500,25092423
2025-06-29 22:00,25,73.97,1.0,499.49,34823208,1048576
2025-06-29 22:30,44,69.35,15.09,267.03,23058186,13862174
2025-06-29 23:00,26,40.09,1.0,100.0,13904117,24190648
2025-06-29 23:30,21,24.03,13.72,615.16,23005757,12855541
2025-06-30 00:00,26,40.91,1.0,100.0,36867932,1048576
2025-06-30 00:30,24,58.15,10.59,483.59,23592960,28552724
2025-06-30 01:00,39,48.18,6.37,359.23,17186160,6564085
2025-06-30 01:30,56,59.95,10.05,394.96,1048576,15581839
2025-06-30 02:00,26,41.42,9.64,449.2,30775705,24022876
2025-06-30 02:30,37,55.35,16.4,723.25,41261465,18433966
2025-06-30 03:00,22,48.22,10.93,491.91,17311989,36846960
2025-06-30 03:30,43,44.72,9.56,333.85,25543311,16431185
2025-06-30 04:00,20,18.44,8.74,478.95,34634465,27231518
2025-06-30 04:30,20,70.31,7.85,388.2,7182745,19084083
2025-06-30 05:00,28,10.91,15.36,328.7,31708938,56623104
2025-06-30 05:30,22,47.59,5.61,411.72,27147632,29894901
2025-06-30 06:00,36,48.8,7.22,713.04,8399093,23131586
2025-06-30 06:30,21,45.03,12.36,508.35,19828572,26812088
2025-06-30 07:00,28,78.73,12.43,661.85,1048576,5022679
2025-06-30 07:30,40,57.03,13.52,592.52,27063746,18507366
2025-06-30 08:00,17,58.74,2.35,454.17,17186160,11555307
2025-06-30 08:30,5,35.43,4.63,258.91,22219325,1048576
2025-06-30 09:00,109,40.24,21.08,247.19,25815941,24379392
2025-06-30 09:30,31,20.34,7.3,292.16,17857249,1048576
2025-06-30 10:00,66,76.87,13.63,818.06,47290777,1048576
2025-06-30 10:30,79,76.85,12.12,608.76,10821304,25889341
2025-06-30 11:00,49,70.78,8.27,416.52,17007902,1048576
2025-06-30 11:30,56,47.28,10.75,413.08,42257612,28636610
2025-06-30 12:00,24,76.75,4.11,553.51,2956984,37864079
2025-06-30 12:30,55,43.17,5.22,935.68,56056872,35127296
2025-06-30 13:00,16,22.38,7.53,333.62,1048576,34372321
2025-06-30 13:30,55,46.26,2.8,554.11,1048576,33449574
2025-06-30 14:00,114,72.65,7.57,529.99,13977518,20782776
2025-06-30 14:30,95,61.13,5.66,694.08,44784680,27860664
2025-06-30 15:00,86,33.53,1.0,867.5,38409338,26906460
2025-06-30 15:30,82,56.31,15.12,390.82,1048576,1048576
2025-06-30 16:00,93,27.09,1.0,275.12,18266193,24180162
2025-06-30 16:30,93,30.86,11.88,336.83,28059893,15770583
2025-06-30 17:00,28,38.22,8.91,335.93,29873930,1048576
2025-06-30 17:30,26,40.28,10.47,100.0,21181235,17532190
2025-06-30 18:00,49,10.0,1.0,418.6,39038484,25595740
2025-06-30 18:30,30,78.19,6.8,398.3,15571353,47615836
2025-06-30 19:00,27,50.44,1.0,554.32,28689039,39122370
2025-06-30 19:30,43,55.0,1.0,977.44,26801602,4729077
2025-06-30 20:00,30,80.12,12.27,100.0,16619929,13537116
2025-06-30 20:30,45,57.57,8.03,478.61,29087498,26916945
2025-06-30 21:00,38,36.68,1.0,591.78,37130076,26791116
2025-06-30 21:30,44,27.65,18.87,303.12,10045358,4089446
2025-06-30 22:00,11,33.11,5.79,735.55,18570280,29496442
2025-06-30 22:30,43,68.13,3.76,234.55,12551454,26717716
2025-06-30 23:00,26,47.21,10.01,371.16,27158118,7759462
2025-06-30 23:30,20,31.74,1.91,333.99,47919923,15130951
2025-07-01 00:00,13,75.07,4.8,360.12,3921674,15644753
2025-07-01 00:30,30,54.0,1.0,598.77,31446794,28846325
2025-07-01 01:00,47,83.41,20.03,637.84,33114030,14984151
2025-07-01 01:30,42,14.1,11.04,639.73,23781703,3848273
2025-07-01 02:00,25,65.82,12.09,830.05,40443576,1048576
2025-07-01 02:30,15,48.3,19.67,628.56,35043409,32243712
2025-07-01 03:00,10,17.37,11.39,560.37,10538188,4959764
2025-07-01 03:30,48,47.19,2.58,538.44,10695475,11513364
2025-07-01 04:00,53,38.53,14.39,409.56,22607298,17049845
2025-07-01 04:30,58,62.27,1.0,726.12,12876513,24127733
2025-07-01 05:00,56,16.62,2.97,407.61,1048576,46074429
2025-07-01 05:30,24,29.62,14.63,708.93,45539655,16179527
2025-07-01 06:00,42,62.59,1.0,622.63,47846522,20856176
2025-07-01 06:30,48,54.56,6.87,673.71,26277314,50174361
2025-07-01 07:00,30,46.07,18.94,349.91,27472691,37224448
2025-07-01 07:30,27,67.99,21.03,155.71,26046627,44574965
2025-07-01 08:00,46,62.72,13.45,150.3,4173332,17385390
2025-07-01 08:30,20,52.88,7.21,285.84,53372518,26319257
2025-07-01 09:00,85,28.2,10.47,663.27,17081303,23477616
2025-07-01 09:30,69,43.12,1.0,520.05,26308771,1048576
2025-07-01 10:00,83,73.91,19.02,128.87,1048576,21600665
2025-07-01 10:30,75,39.51,7.78,684.97,58447626,1048576
2025-07-01 11:00,54,51.06,9.42,508.31,28531752,38126223
2025-07-01 11:30,56,68.71,9.75,232.7,1048576,27629977
2025-07-01 12:00,46,73.56,5.91,502.46,32610713,23225958
2025-07-01 12:30,46,36.21,9.62,408.85,3481272,1048576
2025-07-01 13:00,44,65.48,20.67,341.28,14019461,39520829
2025-07-01 13:30,23,73.37,11.43,675.51,41859153,17888706
2025-07-01 14:00,41,58.67,14.93,593.93,18496880,10160701
2025-07-01 14:30,60,36.29,4.47,356.61,37444648,1048576
2025-07-01 15:00,102,42.48,1.86,242.97,21432893,26392657
2025-07-01 15:30,89,95.0,9.83,657.42,36616273,25029509
2025-07-01 16:00,40,50.08,10.12,705.44,4435476,14952693
2025-07-01 16:30,68,26.28,7.82,271.12,28961669,29852958
2025-07-01 17:00,24,53.21,5.3,690.14,20531118,48611983
2025-07-01 17:30,10,73.24,10.23,280.65,10202644,18748538
2025-07-01 18:00,17,32.8,12.85,423.46,36343644,17060331
2025-07-01 18:30,17,75.39,9.69,573.36,14417920,7245660
2025-07-01 19:00,29,46.84,1.0,620.68,20185088,25459425
2025-07-01 19:30,22,91.56,1.0,565.46,1048576,1048576
2025-07-01 20:00,52,67.13,6.73,677.04,52900659,23624417
2025-07-01 20:30,16,52.66,18.38,542.17,1048576,21464350
2025-07-01 21:00,29,41.97,9.58,257.94,23938990,27011317
2025-07-01 21:30,36,73.71,1.0,436.72,8378122,20457717
2025-07-01 22:00,40,24.05,14.0,1000.0,46336573,5536481
2025-07-01 22:30,10,12.79,1.0,517.89,42026926,8912896
2025-07-01 23:00,47,49.34,5.95,818.25,1048576,33019658
2025-07-01 23:30,30,38.84,10.49,562.25,15476981,12907970
2025-07-02 00:00,30,57.91,9.51,524.37,55018782,46934261
2025-07-02 00:30,5,42.44,4.98,284.96,51998883,60335063
2025-07-02 01:00,48,64.82,16.03,737.84,15183380,1048576
2025-07-02 01:30,17,54.49,8.04,419.59,25060966,13914603
2025-07-02 02:00,30,84.5,12.93,518.32,47164948,24830279
2025-07-02 02:30,33,69.03,1.0,699.82,29433528,24264048
2025-07-02 03:00,38,79.46,2.42,448.41,26969374,29234298
2025-07-02 03:30,4,64.73,3.42,258.86,29129441,7350517
2025-07-02 04:00,46,22.88,1.0,770.42,30377246,8168407
2025-07-02 04:30,22,60.74,1.0,228.03,28405923,25648168
2025-07-02 05:00,10,63.94,1.0,226.73,30912020,1048576
2025-07-02 05:30,37,80.04,16.07,523.67,14784921,21768437
2025-07-02 06:00,18,46.86,17.85,651.79,15120465,25039994
2025-07-02 06:30,25,53.97,17.39,474.95,6983516,29087498
2025-07-02 07:00,26,46.59,1.83,315.32,39814430,19220398
2025-07-02 07:30,45,30.6,10.04,918.22,4037017,26969374
2025-07-02 08:00,55,35.2,1.0,217.7,24064819,41135636
2025-07-02 08:30,20,54.06,1.0,750.77,30041702,4110417
2025-07-02 09:00,112,21.29,3.36,391.56,23110615,1048576
2025-07-02 09:30,110,32.54,10.1,419.45,38472253,3177185
2025-07-02 10:00,94,60.87,5.36,258.51,14124318,1048576
2025-07-02 10:30,59,56.65,18.66,601.91,6417285,11492392
2025-07-02 11:00,121,40.59,7.51,540.81,53823406,6060769
2025-07-02 11:30,58,86.5,21.05,976.86,19849543,18392023
2025-07-02 12:00,43,10.0,1.0,100.0,27650949,8849981
2025-07-02 12:30,47,59.7,4.14,100.0,46598717,44260392
2025-07-02 13:00,33,25.29,1.0,258.24,1048576,35085352
2025-07-02 13:30,19,46.34,20.98,622.35,33019658,35420897
2025-07-02 14:00,69,54.91,1.0,680.0,1048576,37580963
2025-07-02 14:30,63,39.97,1.0,813.88,1048576,49838817
2025-07-02 15:00,31,10.0,14.54,601.06,42383441,31897681
2025-07-02 15:30,115,49.81,10.93,677.33,1048576,34277949
2025-07-02 16:00,126,23.43,3.43,596.6,19933429,20394803
2025-07-02 16:30,95,26.93,6.77,252.19,29758586,5872025
2025-07-02 17:00,42,25.31,15.33,827.14,37528535,6595543
2025-07-02 17:30,32,75.38,1.0,481.09,30733762,27200061
2025-07-02 18:00,45,30.41,1.17,115.97,21485322,5400166
2025-07-02 18:30,37,71.79,8.74,409.71,27252490,41796239
2025-07-02 19:00,29,61.41,12.14,246.55,35704012,14428405
2025-07-02 19:30,16,75.89,1.0,449.67,36784046,1048576
2025-07-02 20:00,35,33.4,10.24,413.81,36018585,15539896
2025-07-02 20:30,37,59.02,10.05,388.32,42991616,34309406
2025-07-02 21:00,23,54.16,3.64,503.81,28877783,25878855
2025-07-02 21:30,41,34.08,1.16,231.2,1048576,37539020
2025-07-02 22:00,23,49.81,6.37,628.84,22900899,19031654
2025-07-02 22:30,18,44.21,14.78,510.64,17867735,33082572
2025-07-02 23:00,38,31.06,15.86,604.0,18633195,24190648
2025-07-02 23:30,35,63.76,12.26,450.04,34131148,48224010
2025-07-03 00:00,24,47.31,7.03,642.66,19849543,35295068
2025-07-03 00:30,24,72.47,2.09,387.76,24662507,34330378
2025-07-03 01:00,44,10.0,8.73,607.1,49094328,19367198
2025-07-03 01:30,28,54.64,14.83,436.92,21537751,23655874
2025-07-03 02:00,15,70.67,9.23,594.17,18549309,33858519
2025-07-03 02:30,15,77.7,15.88,526.64,30545018,29381099
2025-07-03 03:00,35,56.68,6.63,490.67,12132024,3974103
2025-07-03 03:30,12,34.19,10.71,441.98,7444889,52145684
2025-07-03 04:00,10,10.0,14.36,511.5,3670016,19010682
2025-07-03 04:30,32,10.0,19.57,592.49,25868369,23414702
2025-07-03 05:00,22,46.54,19.86,100.0,22450012,31058821
2025-07-03 05:30,47,78.72,5.57,896.06,33187430,36825989
2025-07-03 06:00,41,31.71,16.8,548.76,34456207,25134366
2025-07-03 06:30,27,48.39,21.34,241.18,10317987,22565355
2025-07-03 07:00,41,38.12,1.0,784.74,18738053,24652021
2025-07-03 07:30,38,46.74,3.13,201.45,15214837,8587837
2025-07-03 08:00,32,95.0,10.15,709.27,26004684,21223178
2025-07-03 08:30,24,52.01,1.0,467.33,38042337,6941573
2025-07-03 09:00,61,70.99,11.29,100.0,9730785,32589742
2025-07-03 09:30,92,48.5,15.97,723.97,45308968,44700794
2025-07-03 10:00,114,53.12,3.23,701.88,47070576,9300869
2025-07-03 10:30,82,47.63,19.94,803.14,14522777,56109301
2025-07-03 11:00,74,95.0,7.53,468.73,25134366,34949038
2025-07-03 11:30,112,48.45,14.92,399.22,15057551,6962544
2025-07-03 12:00,3,41.87,8.45,310.5,9835642,32495370
2025-07-03 12:30,36,86.73,7.1,386.31,16158556,9720299
2025-07-03 13:00,24,42.49,1.0,412.35,1048576,24043847
2025-07-03 13:30,14,69.98,14.44,784.01,19839057,36983275
2025-07-03 14:00,101,49.63,6.89,495.58,10234101,15581839
2025-07-03 14:30,33,69.6,14.8,663.21,13851688,16200499
2025-07-03 15:00,102,49.88,10.17,538.46,29527900,32757514
2025-07-03 15:30,72,52.34,14.22,678.23,11691622,15812526
2025-07-03 16:00,65,50.79,8.65,288.24,32327598,1048576
2025-07-03 16:30,93,10.67,9.58,709.53,11607736,15120465
2025-07-03 17:00,24,83.11,1.0,533.77,37633392,31425822
2025-07-03 17:30,35,10.0,6.07,618.0,2548039,1048576
2025-07-03 18:00,31,67.32,12.57,360.4,4267704,16756244
2025-07-03 18:30,36,43.65,10.95,641.53,53687091,14029946
2025-07-03 19:00,15,42.39,10.54,594.16,24421335,11796480
2025-07-03 19:30,19,57.26,9.75,661.09,22617784,1394606
2025-07-03 20:00,27,61.48,5.19,429.24,5557452,48496640
2025-07-03 20:30,27,82.8,3.39,741.07,24672993,1048576
2025-07-03 21:00,13,83.84,12.58,434.11,9332326,6868172
2025-07-03 21:30,17,68.03,10.67,546.03,1048576,27745320
2025-07-03 22:00,26,73.61,8.05,483.57,11576279,40129003
2025-07-03 22:30,43,65.68,1.0,456.47,31530680,1048576
2025-07-03 23:00,50,39.72,1.0,435.03,14134804,13841203
2025-07-03 23:30,57,51.45,14.01,975.58,29758586,13998489
2025-07-04 00:00,48,35.44,21.6,1000.0,35284582,29391585
2025-07-04 00:30,36,32.31,7.95,486.08,44333793,5662310
2025-07-04 01:00,57,59.54,20.64,342.64,11890851,1048576
2025-07-04 01:30,24,60.62,11.02,311.58,29695672,22114467
2025-07-04 02:00,41,24.4,5.24,252.44,19818086,21600665
2025-07-04 02:30,23,47.94,1.0,582.64,25658654,30754734
2025-07-04 03:00,17,47.3,7.11,816.33,45287997,1048576
2025-07-04 03:30,50,10.2,6.42,548.46,26749173,15476981
2025-07-04 04:00,33,57.21,17.24,213.67,20059258,6564085
2025-07-04 04:30,38,32.2,1.0,709.01,27137146,51180994
2025-07-04 05:00,39,63.69,5.7,735.58,3680501,10643046
2025-07-04 05:30,10,79.04,19.34,259.06,40380661,28196208
2025-07-04 06:00,28,58.78,10.89,486.52,24232591,23687331
2025-07-04 06:30,29,27.1,1.0,181.35,1048576,30062673
2025-07-04 07:00,26,79.66,5.25,469.8,40055603,27892121
2025-07-04 07:30,22,57.23,11.05,321.67,14428405,12614369
2025-07-04 08:00,19,34.46,11.37,760.64,20268974,38210109
2025-07-04 08:30,28,43.55,4.66,876.79,11838423,11785994
2025-07-04 09:00,63,42.14,9.33,315.21,4498391,26875002
2025-07-04 09:30,95,51.54,12.83,241.51,45088768,10611589
2025-07-04 10:00,99,16.55,20.52,325.54,16672358,1048576
2025-07-04 10:30,59,39.3,10.11,368.36,46598717,29339156
2025-07-04 11:00,96,32.37,6.96,383.97,7832862,19493027
2025-07-04 11:30,71,73.07,11.97,624.15,34424750,29653729
2025-07-04 12:00,14,76.43,10.94,578.27,20352860,7109345
2025-07-04 12:30,15,48.38,6.12,639.31,11324620,7801405
2025-07-04 13:00,43,41.56,10.57,609.18,32369541,68587356
2025-07-04 13:30,48,95.0,3.23,430.97,6721372,27525120
2025-07-04 14:00,80,39.39,13.39,584.67,19555942,14113832
2025-07-04 14:30,96,36.76,17.86,388.99,29632757,39321600
2025-07-04 15:00,86,10.0,9.34,332.26,30230446,23834132
2025-07-04 15:30,91,65.4,13.97,797.55,9751756,49891246
2025-07-04 16:00,67,43.74,3.76,487.73,15183380,50111447
2025-07-04 16:30,62,47.59,1.07,845.4,22062039,21841838
2025-07-04 17:00,51,59.78,12.3,774.04,16819159,25071452
2025-07-04 17:30,18,62.64,6.93,698.23,21579694,47133491
2025-07-04 18:00,30,10.0,2.41,565.68,19440599,16557015
2025-07-04 18:30,47,28.34,11.23,364.3,5169479,1048576
2025-07-04 19:00,55,76.85,15.27,530.5,13841203,17637048
2025-07-04 19:30,20,57.29,4.85,195.4,27420262,27221032
2025-07-04 20:00,51,27.64,11.13,435.2,48129638,6239027
2025-07-04 20:30,5,77.98,6.51,677.29,38042337,12320768
2025-07-04 21:00,16,69.0,10.04,267.87,21778923,1048576
2025-07-04 21:30,23,14.53,6.25,485.13,28584181,39447429
2025-07-04 22:00,31,48.71,10.72,663.67,41649438,19084083
2025-07-04 22:30,35,53.02,19.53,572.49,14984151,32673628
2025-07-04 23:00,20,85.9,11.16,371.05,20929576,1048576
2025-07-04 23:30,41,65.74,9.42,416.94,31331450,18129879
2025-07-05 00:00,32,63.41,5.5,296.41,11523850,40663777
2025-07-05 00:30,31,60.01,19.8,517.04,48328867,8336179
2025-07-05 01:00,42,55.21,8.34,730.25,23456645,35913728
2025-07-05 01:30,14,68.26,5.14,701.25,34802237,27304919
2025-07-05 02:00,2,67.91,7.87,379.17,46881832,13893632
2025-07-05 02:30,25,27.78,1.0,336.36,6102712,33522974
2025-07-05 03:00,3,37.37,8.75,237.34,15099494,16997416
2025-07-05 03:30,57,86.2,6.06,325.05,34529607,18675138
2025-07-05 04:00,13,58.84,15.63,416.09,18276679,1625292
2025-07-05 04:30,26,53.66,9.88,532.73,9636413,34917580
2025-07-05 05:00,26,25.88,2.68,366.24,1048576,22491955
2025-07-05 05:30,53,24.3,11.79,444.33,9332326,1048576
2025-07-05 06:00,30,63.98,16.77,613.16,25763512,31362908
2025-07-05 06:30,13,56.79,12.08,512.76,16588472,1048576
2025-07-05 07:00,47,48.53,9.27,778.81,24840765,19063111
2025-07-05 07:30,30,72.31,15.6,688.46,17039360,53529804
2025-07-05 08:00,25,32.66,18.43,195.44,6155141,4519362
2025-07-05 08:30,16,42.78,5.45,573.93,1048576,13138657
2025-07-05 09:00,63,82.81,10.13,256.42,11859394,14344519
2025-07-05 09:30,62,41.12,2.27,667.69,27976007,27210547
2025-07-05 10:00,123,84.38,23.7,498.25,17091788,12530483
2025-07-05 10:30,94,59.8,15.41,554.71,1751121,1048576
2025-07-05 11:00,102,49.58,8.43,406.01,28542238,33638318
2025-07-05 11:30,82,53.89,4.32,504.98,19964887,18696110
2025-07-05 12:00,16,53.45,14.64,238.76,26822574,29716643
2025-07-05 12:30,37,44.12,5.78,721.59,39478886,1048576
2025-07-05 13:00,25,35.52,1.37,784.78,34141634,38314967
2025-07-05 13:30,53,65.86,2.55,479.39,1048576,37717278
2025-07-05 14:00,50,33.35,12.02,289.64,1048576,19587399
2025-07-05 14:30,47,28.28,9.47,369.42,29160898,13558087
2025-07-05 15:00,79,27.66,2.71,100.0,4697620,24316477
2025-07-05 15:30,107,48.18,7.19,440.14,27944550,37004247
2025-07-05 16:00,117,42.09,4.03,624.36,1048576,24610078
2025-07-05 16:30,79,11.5,8.99,302.15,1048576,30020730
2025-07-05 17:00,43,45.83,8.77,421.89,31939624,40244346
2025-07-05 17:30,31,36.14,10.54,708.08,9395240,40621834
2025-07-05 18:00,37,47.87,4.89,352.75,28112322,40695234
2025-07-05 18:30,15,75.16,7.1,383.04,1048576,36962304
2025-07-05 19:00,40,28.62,19.41,522.95,22418554,13390315
2025-07-05 19:30,33,46.94,3.39,713.7,32715571,30586961
2025-07-05 20:00,42,10.0,5.7,400.0,37612421,25113395
2025-07-05 20:30,24,41.42,18.61,415.25,3879731,36951818
2025-07-05 21:00,43,40.31,1.0,529.04,24201134,23058186
2025-07-05 21:30,10,36.03,5.01,727.21,37067161,19692257
2025-07-05 22:00,35,60.67,1.0,123.28,51516538,22345154
2025-07-05 22:30,58,48.27,4.08,591.35,9458155,3470786
2025-07-05 23:00,25,48.55,7.56,477.49,16672358,26749173
2025-07-05 23:30,40,65.84,9.6,639.88,49325015,32117882
2025-07-06 00:00,27,43.36,19.64,474.97,39489372,26476544
2025-07-06 00:30,46,64.46,4.09,965.47,9384755,1048576
2025-07-06 01:00,45,19.38,12.7,283.93,15298723,28091351
2025-07-06 01:30,9,68.77,1.0,418.6,21411921,25501368
2025-07-06 02:00,27,38.34,30.17,450.61,32589742,11439964
2025-07-06 02:30,23,49.29,10.98,151.2,27063746,53613690
2025-07-06 03:00,36,43.54,2.5,999.79,2285895,13799260
2025-07-06 03:30,20,41.5,9.6,617.3,21044920,1048576
2025-07-06 04:00,34,54.26,9.28,228.5,34131148,46409973
2025-07-06 04:30,42,49.26,7.36,330.89,27986493,19230883
2025-07-06 05:00,44,40.47,10.19,315.21,12352225,23204986
2025-07-06 05:30,21,42.04,15.24,798.29,20352860,28930211
